Race,Driver,Stint,Compound,Laps,AvgLapTime,FastestLap
são_paulo,OCO,3.0,MEDIUM,24,0 days 00:01:14.982541666,0 days 00:01:13.571000
são_paulo,PIA,1.0,MEDIUM,38,0 days 00:01:20.563394736,0 days 00:01:14.133000
são_paulo,PIA,2.0,SOFT,13,0 days 00:01:16.238923076,0 days 00:01:13.156000
são_paulo,PIA,3.0,MEDIUM,20,0 days 00:01:14.241500,0 days 00:01:12.742000
são_paulo,RUS,1.0,MEDIUM,34,0 days 00:01:21.405000,0 days 00:01:14.119000
são_paulo,RUS,2.0,SOFT,14,0 days 00:01:15.422214285,0 days 00:01:13.218000
são_paulo,RUS,3.0,MEDIUM,23,0 days 00:01:14.486173913,0 days 00:01:13.097000
são_paulo,SAI,1.0,SOFT,17,0 days 00:01:28.022411764,0 days 00:01:14.897000
são_paulo,SAI,2.0,MEDIUM,21,0 days 00:01:16.136952380,0 days 00:01:13.683000
são_paulo,SAI,3.0,MEDIUM,33,0 days 00:01:15.204818181,0 days 00:01:13.852000
são_paulo,STR,1.0,HARD,29,0 days 00:01:23.235586206,0 days 00:01:14.536000
são_paulo,STR,2.0,MEDIUM,25,0 days 00:01:15.776680,0 days 00:01:14.279000
são_paulo,STR,3.0,MEDIUM,17,0 days 00:01:14.799647058,0 days 00:01:13.094000
são_paulo,TSU,1.0,HARD,2,0 days 00:01:42.543000,0 days 00:01:25.506000
são_paulo,TSU,2.0,MEDIUM,22,0 days 00:01:23.002363636,0 days 00:01:14.911000
são_paulo,TSU,3.0,MEDIUM,23,0 days 00:01:16.460956521,0 days 00:01:14.019000
são_paulo,TSU,4.0,MEDIUM,24,0 days 00:01:15.043000,0 days 00:01:12.774000
são_paulo,VER,1.0,HARD,7,0 days 00:01:42.439428571,0 days 00:01:18.495000
são_paulo,VER,2.0,MEDIUM,27,0 days 00:01:16.189925925,0 days 00:01:13.049000
são_paulo,VER,3.0,MEDIUM,20,0 days 00:01:14.806650,0 days 00:01:13.307000
são_paulo,VER,4.0,SOFT,17,0 days 00:01:14.235823529,0 days 00:01:12.447000
united_states,ALB,1.0,HARD,7,0 days 00:01:48.169142857,0 days 00:01:41.723000
united_states,ALB,2.0,MEDIUM,29,0 days 00:01:42.033241379,0 days 00:01:39.343000
united_states,ALB,3.0,SOFT,20,0 days 00:01:40.200650,0 days 00:01:38.328000
united_states,ALO,1.0,MEDIUM,30,0 days 00:01:43.352633333,0 days 00:01:40.420000
united_states,ALO,2.0,SOFT,26,0 days 00:01:40.368576923,0 days 00:01:38.789000
united_states,ANT,1.0,MEDIUM,31,0 days 00:01:43.591774193,0 days 00:01:38.875000
united_states,ANT,2.0,SOFT,25,0 days 00:01:40.182480,0 days 00:01:37.577000
united_states,BEA,1.0,MEDIUM,30,0 days 00:01:42.970366666,0 days 00:01:40.207000
united_states,BEA,2.0,SOFT,26,0 days 00:01:40.606615384,0 days 00:01:39.119000
united_states,BOR,1.0,SOFT,14,0 days 00:01:46.283214285,0 days 00:01:40.990000
united_states,BOR,2.0,MEDIUM,22,0 days 00:01:41.857545454,0 days 00:01:40.053000
united_states,BOR,3.0,SOFT,19,0 days 00:01:40.783526315,0 days 00:01:38.275000
united_states,COL,1.0,MEDIUM,32,0 days 00:01:43.786812500,0 days 00:01:40.302000
united_states,COL,2.0,SOFT,23,0 days 00:01:40.925652173,0 days 00:01:39.173000
united_states,GAS,1.0,MEDIUM,27,0 days 00:01:43.991962962,0 days 00:01:40.944000
united_states,GAS,2.0,SOFT,28,0 days 00:01:41.376178571,0 days 00:01:39.270000
united_states,HAD,1.0,HARD,28,0 days 00:01:44.226500,0 days 00:01:41.031000
united_states,HAD,2.0,SOFT,28,0 days 00:01:40.522357142,0 days 00:01:38.724000
united_states,HAM,1.0,MEDIUM,31,0 days 00:01:42.364161290,0 days 00:01:39.355000
united_states,HAM,2.0,SOFT,25,0 days 00:01:39.816320,0 days 00:01:38.361000
united_states,HUL,1.0,MEDIUM,33,0 days 00:01:42.766575757,0 days 00:01:39.810000
united_states,HUL,2.0,SOFT,23,0 days 00:01:40.265782608,0 days 00:01:38.372000
united_states,LAW,1.0,MEDIUM,30,0 days 00:01:43.444300,0 days 00:01:40.789000
united_states,LAW,2.0,SOFT,26,0 days 00:01:40.386192307,0 days 00:01:38.983000
united_states,LEC,1.0,SOFT,22,0 days 00:01:43.165000,0 days 00:01:39.378000
united_states,LEC,2.0,MEDIUM,34,0 days 00:01:39.585411764,0 days 00:01:38.231000
united_states,NOR,1.0,MEDIUM,32,0 days 00:01:42.042468750,0 days 00:01:39.333000
united_states,NOR,2.0,SOFT,24,0 days 00:01:39.281708333,0 days 00:01:37.620000
united_states,OCO,1.0,HARD,24,0 days 00:01:44.587166666,0 days 00:01:40.485000
united_states,OCO,2.0,MEDIUM,32,0 days 00:01:40.409750,0 days 00:01:39.263000
united_states,PIA,1.0,MEDIUM,30,0 days 00:01:42.579933333,0 days 00:01:39.785000
united_states,PIA,2.0,SOFT,26,0 days 00:01:39.709269230,0 days 00:01:38.564000
united_states,RUS,1.0,MEDIUM,33,0 days 00:01:42.463424242,0 days 00:01:40.020000
united_states,RUS,2.0,SOFT,23,0 days 00:01:39.666260869,0 days 00:01:38.224000
united_states,SAI,1.0,MEDIUM,5,0 days 00:01:41.888000,0 days 00:01:40.327000
united_states,STR,1.0,SOFT,28,0 days 00:01:43.776607142,0 days 00:01:40.261000
united_states,STR,2.0,MEDIUM,28,0 days 00:01:40.328357142,0 days 00:01:39.071000
united_states,TSU,1.0,MEDIUM,29,0 days 00:01:42.996862068,0 days 00:01:40.057000
united_states,TSU,2.0,SOFT,27,0 days 00:01:40.220962962,0 days 00:01:38.803000
united_states,VER,1.0,MEDIUM,33,0 days 00:01:41.687757575,0 days 00:01:39.203000
united_states,VER,2.0,SOFT,23,0 days 00:01:39.324565217,0 days 00:01:37.991000
