Race,Driver,NumBrakingEvents,AvgBrakeDistance,AvgEntrySpeed,AvgExitSpeed,AvgSpeedReduction
miami,DOO,3,54.63326010403731,126.0,54.47569555555557,71.52430444444444
miami,GAS,523,70.5475611236494,207.95411089866155,119.61952156562826,88.33458933303336
miami,HAD,571,70.11773889238793,207.9352014010508,122.64608431372226,85.28911708732859
miami,HAM,615,75.45328644157794,210.35934959349592,122.75924457717092,87.6001050163252
miami,HUL,529,69.50754442089385,208.6257088846881,119.34031511753358,89.28539376715447
miami,LAW,349,76.26589920137556,207.93409742120343,119.71558315464492,88.21851426655847
miami,LEC,577,72.55146715025582,211.7209705372617,122.35760963506448,89.36336090219717
miami,NOR,500,70.8209805633721,214.168,121.23457122419971,92.93342877580025
miami,OCO,747,65.17954925438843,195.00803212851406,123.48336359832409,71.52466853019013
miami,PIA,472,73.19360749593132,217.42372881355934,119.44616223430887,97.97756657925045
miami,RUS,510,67.77320014960287,208.10196078431372,119.56955464506781,88.53240613924588
miami,SAI,557,78.7040281995983,217.29802513464992,122.74408975469348,94.5539353799564
miami,STR,522,72.09904671826533,206.06130268199234,117.46513949652041,88.59616318547187
miami,TSU,552,60.60740239042486,200.47282608695653,117.52735026959746,82.94547581735915
miami,VER,535,68.96054849682724,207.78317757009347,118.61775603689847,89.16542153319499
monaco,ALB,983,59.73389505391525,174.38351983723297,101.26876533352065,73.11475450371225
monaco,ALO,488,54.794361518101255,165.375,96.95616121913355,68.41883878086651
monaco,ANT,979,54.22470864913103,169.03166496424925,100.41237564129239,68.61928932295677
monaco,BEA,1057,61.694468776703324,174.29990539262062,99.9703986618989,74.3295067307216
monaco,BOR,1012,60.589410665977496,172.50197628458497,97.7928959517098,74.70908033287522
monaco,COL,1017,55.93179097683408,168.26450344149458,100.26647507100823,67.99802837048647
monaco,GAS,116,55.79778856512565,152.49137931034483,87.29965426384516,65.19172504649966
monaco,HAD,955,56.245185447294425,173.8303664921466,99.44150684155278,74.38885965059377
monaco,HAM,996,65.13113536620308,179.2379518072289,99.8243386004449,79.41361320678394
monaco,HUL,1056,55.999401724092834,168.79450757575756,97.70900800027192,71.08549957548554
monaco,LAW,948,61.866410540556835,176.45358649789029,98.48170373639242,77.97188276149808
monaco,LEC,1047,54.36330964354493,178.92741165234003,104.43785584810759,74.48955580423245
monaco,NOR,1008,53.80730916899971,175.20138888888889,104.7136253164821,70.48776357240689
monaco,OCO,1198,58.79946251505072,170.36727879799665,104.03341126728678,66.33386753070974
monaco,PIA,946,59.305611347050956,180.76109936575054,103.87131423633612,76.88978512941448
monaco,RUS,966,60.25938488792323,175.81262939958592,98.70908015239439,77.1035492471916
monaco,SAI,952,65.26656914704493,178.1575630252101,98.79176040259485,79.3658026226151
monaco,STR,959,56.648392269410635,172.79457768508863,101.4349629363809,71.35961474870776
monaco,TSU,958,54.74909457350169,169.9384133611691,102.38451866624513,67.55389469492404
monaco,VER,991,58.0497839922782,178.08577194752775,103.76225478908432,74.32351715844352
qatar,ALB,568,75.16484647634165,240.17957746478874,165.95430654640032,74.22527091838849
qatar,ALO,554,65.62275082578223,234.1841155234657,165.18234819279573,69.00176733067006
qatar,ANT,502,74.73417090023183,245.6215139442231,165.16158687410825,80.45992707011492
qatar,BEA,459,70.58761378875369,239.05010893246188,169.13629306586623,69.91381586659563
qatar,BOR,513,79.93823105721482,231.73489278752436,147.89426111957974,83.84063166794452
qatar,COL,506,72.76299430379999,235.9407114624506,161.64037981303204,74.30033164941862
qatar,GAS,486,84.28894104642005,238.4320987654321,153.37221486308914,85.059883902343
qatar,HAD,452,77.08715048295707,241.49778761061947,159.18717438951964,82.31061322109976
qatar,HAM,629,77.17292755617576,243.16852146263912,171.42246207469282,71.74605938794612
qatar,HUL,75,62.31185266158437,210.12,142.77660277457778,67.34339722542224
qatar,LAW,486,79.24910120162818,241.40329218106996,156.8529660321712,84.55032614889862
qatar,LEC,551,79.04670013124044,246.25045372050818,163.48451761167445,82.76593610883374
qatar,NOR,474,71.1128948252493,238.46835443037975,160.8187805726047,77.6495738577752
qatar,OCO,822,74.93148830031171,242.32238442822384,184.84212101663672,57.48026341158729
qatar,PIA,461,68.72548617716832,246.53796095444685,168.12067504984327,78.4172859046036
qatar,RUS,486,81.69854788360888,246.72633744855966,158.82196655142295,87.90437089713699
qatar,SAI,480,82.57367007112572,238.30208333333334,154.71764132030168,83.58444201303158
qatar,STR,477,72.55703942661589,233.9811320754717,155.74692805507587,78.23420402039578
qatar,TSU,553,74.8380418568699,243.98553345388788,167.062551197499,76.92298225638896
qatar,VER,478,75.27597789284638,243.0878661087866,163.45171666425765,79.63614944452888
saudi_arabian,ALB,470,78.81553988972887,231.82553191489362,137.78903341389324,94.03649850100042
saudi_arabian,ALO,430,71.5355384627672,235.93255813953488,142.20448279995915,93.72807533957567
saudi_arabian,ANT,428,68.7444501970525,233.7967289719626,144.95166383227925,88.84506513968344
saudi_arabian,BEA,452,77.67945057111777,242.33849557522123,143.59845374422716,98.7400418309941
saudi_arabian,BOR,473,79.83187779439557,232.35729386892177,135.18356007165218,97.17373379726965
saudi_arabian,DOO,451,84.90867909960514,241.0177383592018,143.74121491158706,97.27652344761462
saudi_arabian,GAS,5,56.83236111087437,185.6,98.2048338056215,87.3951661943785
saudi_arabian,HAD,430,75.73615512703601,239.4860465116279,139.75910029661023,99.72694621501763
saudi_arabian,HAM,459,80.21337632517044,234.6797385620915,138.82132045413084,95.85841810796065
saudi_arabian,HUL,430,79.66231584711629,240.62093023255815,140.89960704684106,99.72132318571705
saudi_arabian,LAW,426,80.1441526843342,239.94835680751174,140.39071791184344,99.55763889566828
saudi_arabian,LEC,461,70.91973675172547,235.9891540130152,145.04148406400358,90.9476699490115
saudi_arabian,NOR,450,71.02095363759739,232.32222222222222,142.83683366468756,89.48538855753468
saudi_arabian,OCO,582,74.45296794116018,228.1975945017182,146.80944669540804,81.3881478063102
saudi_arabian,PIA,416,74.56213189406982,243.29567307692307,145.85114099179765,97.44453208512549
saudi_arabian,RUS,417,71.28080309489931,238.64028776978418,145.03049260636217,93.60979516342195
saudi_arabian,SAI,457,78.98193706980527,234.41794310722102,137.69393506970988,96.72400803751118
saudi_arabian,STR,403,79.77676914698013,241.74193548387098,142.59727264975834,99.14466283411265
saudi_arabian,TSU,14,61.20237626462891,189.64285714285714,115.02431308571428,74.61854405714284
saudi_arabian,VER,443,74.17253045169434,235.4492099322799,146.73136087738513,88.71784905489484
singapore,ALB,762,73.91432009242686,217.002624671916,118.11459617795515,98.88802849396082
singapore,ALO,758,70.37096353973499,212.65699208443272,118.30005811966181,94.35693396477082
singapore,ANT,752,72.62291249537707,220.65425531914894,118.81551533557906,101.83873998356987
singapore,BEA,759,76.62287992093563,218.17391304347825,113.15066272866153,105.02325031481669
singapore,BOR,746,78.06381753515885,219.3833780160858,111.72285145374458,107.66052656234119
singapore,COL,801,71.20690693571076,217.64918851435706,128.36607067145212,89.28311784290472
singapore,GAS,796,75.05770151290163,221.02010050251258,126.35214379918824,94.66795670332435
singapore,HAD,743,72.87939944955954,217.01076716016152,115.62574532960616,101.38502183055532
singapore,HAM,788,75.58584792005638,217.23730964467006,117.36430862658736,99.87300101808272
singapore,HUL,759,73.65052924498397,216.0592885375494,112.28264301371648,103.77664552383297
singapore,LAW,738,74.18118625033807,215.78319783197833,115.3942309930792,100.38896683889907
singapore,LEC,751,78.78347129428778,222.6964047936085,115.54190505794942,107.15449973565906
singapore,NOR,752,72.41283789937245,219.63031914893617,121.75678454422264,97.87353460471353
singapore,OCO,779,86.9241757120452,215.73427471116815,109.46335395981951,106.27092075134865
singapore,PIA,744,76.81441824046543,220.3951612903226,122.84464299201093,97.55051829831163
singapore,RUS,751,68.54915409028119,217.74434087882824,119.38225274011877,98.3620881387094
singapore,SAI,763,79.06892376749603,221.2686762778506,116.58585989176083,104.68281638608977
singapore,STR,757,74.58095494141104,216.1334214002642,119.07454986910837,97.05887153115582
singapore,TSU,744,79.37117654426221,218.28897849462365,114.44228864471907,103.84668984990454
singapore,VER,749,69.75549417332043,218.60614152202936,120.06218305788522,98.54395846414405
spanish,ALB,216,87.16234152314381,239.46296296296296,141.8899548007672,97.57300816219582
spanish,ALO,528,80.47195563605862,234.125,138.272228701553,95.85277129844705
spanish,ANT,352,84.60976596727632,243.10511363636363,136.31237745573523,106.79273618062835
spanish,BEA,562,83.28015481787314,242.62989323843416,146.0077110367887,96.62218220164546
spanish,BOR,534,87.41553293062098,238.67977528089887,137.64832046260702,101.0314548182918
spanish,COL,494,81.91123802465535,232.21255060728745,135.21316630669708,96.99938430059036
spanish,GAS,451,85.43951765713236,235.3791574279379,130.53085792871036,104.84829949922762
spanish,HAD,509,78.8685513932309,231.74066797642436,136.1836815846863,95.55698639173802
spanish,HAM,601,78.25176895286515,230.39767054908486,142.39401524506292,88.00365530402203
spanish,HUL,530,80.55220203348917,238.7377358490566,141.05478923029725,97.68294661875927
spanish,LAW,515,84.9513463209117,237.31650485436893,140.0235707220236,97.29293413234541
spanish,LEC,503,91.23790442395504,232.94433399602386,132.684943644142,100.25939035188188
spanish,NOR,468,87.3650949038302,236.12179487179486,130.86858751367654,105.25320735811837
spanish,OCO,727,76.58309887293481,226.14580467675378,148.81786562335483,77.32793905339904
spanish,PIA,433,95.97899473238975,241.09930715935334,129.94954486280193,111.14976229655142
spanish,RUS,454,82.03698420895152,230.90528634361235,126.62434633725995,104.28094000635242
spanish,SAI,501,93.46434688317395,240.26347305389223,138.4173657446943,101.84610730919786
spanish,TSU,543,77.78278298732262,234.4769797421731,141.66828305242112,92.80869668975204
spanish,VER,523,84.48288829765896,232.8891013384321,135.05375948958707,97.83534184884509
são_paulo,ALB,588,81.68890496316438,214.22448979591837,119.30702851469987,94.91746128121845
são_paulo,ALO,600,74.06435448796971,211.75666666666666,121.3811136245734,90.37555304209309
são_paulo,ANT,544,73.0762195667725,218.875,126.69138205832894,92.18361794167114
são_paulo,BEA,597,82.82049725114767,216.4505862646566,123.49330418546633,92.9572820791903
são_paulo,BOR,17,44.44329728259288,129.05882352941177,84.17770369112299,44.88111983828877
são_paulo,COL,593,68.24886434080959,207.41652613827992,125.00841694617894,82.40810919210115
são_paulo,GAS,540,83.45890560647433,224.71296296296296,123.79272439725186,100.92023856571123
são_paulo,HAD,588,75.78640019639691,214.22108843537416,121.92750830282417,92.29358013254989
são_paulo,HAM,355,87.35307767837674,203.07605633802817,115.94886607120569,87.12719026682258
são_paulo,HUL,591,77.95951127768024,215.32994923857868,120.87667374047697,94.45327549810172
são_paulo,LAW,561,84.79187486582875,218.2941176470588,120.5602743206421,97.7338433264167
são_paulo,LEC,100,48.96958278897704,146.8,102.00634751970202,44.79365248029798
são_paulo,NOR,540,77.71341939656962,220.72222222222223,125.4999589341979,95.22226328802425
são_paulo,OCO,754,68.7515201980658,199.29045092838197,124.08456624597622,75.20588468240587
são_paulo,PIA,521,82.75563651504552,225.67946257197696,126.58026251517686,99.09920005680014
são_paulo,RUS,545,79.50312809245222,220.4605504587156,123.94567275193529,96.5148777067803
são_paulo,SAI,603,87.85641904758563,216.75290215588723,118.04284408117253,98.71005807471464
são_paulo,STR,529,77.82259667049433,223.07939508506615,126.20446576472425,96.87492932034188
são_paulo,TSU,569,79.59129380521178,217.9103690685413,122.03960156295203,95.87076750558928
são_paulo,VER,564,79.29946850299818,223.6059643397951,124.82900845407532,98.77695588571983
united_states,ALB,647,74.09915449217527,231.46522411128285,137.07210484623664,94.3931192650462
united_states,ALO,605,72.1178803576179,224.73553719008265,131.3830226655795,93.35251452450314
united_states,ANT,608,68.1519638425054,221.88322368421052,132.76419478258458,89.11902890162595
united_states,BEA,720,74.43799537126186,230.5625,145.8200679213702,84.74243207862979
united_states,BOR,625,76.06351550116979,226.6368,130.08292873957822,96.55387126042184
united_states,COL,630,65.07352779111531,225.1904761904762,140.45801062656432,84.7324655639119
united_states,GAS,571,70.79678527432382,224.82837127845883,131.90132576594593,92.92704551251293
united_states,HAD,604,71.73593996089375,228.1837748344371,132.82016508497753,95.36360974945967
united_states,HAM,635,80.74568847658236,232.53700787401576,134.3006146081992,98.23639326581664
united_states,HUL,622,68.89598473329872,227.26527331189712,134.65567427919748,92.6095990326998
united_states,LAW,615,74.45629382430414,230.55121951219513,137.60100008886855,92.95021942332654
united_states,LEC,662,70.58578748273017,232.55438066465257,139.75991621430222,92.79446445035032
united_states,NOR,550,74.52978750946205,228.04181818181817,124.65765090232463,103.38416727949345
united_states,OCO,811,76.99117499592012,221.17139334155362,141.36880548683988,79.80258785471366
united_states,PIA,509,81.19534427491375,231.48919449901769,121.67378718612493,109.81540731289273
united_states,RUS,536,75.00853631949735,225.28917910447763,122.38634771366414,102.90283139081352
united_states,SAI,79,83.5439857522682,224.39240506329114,136.1029119871771,88.28949307611404
united_states,STR,533,80.0834421114034,225.51782363977486,120.36158822539576,105.15623541437913
united_states,TSU,553,75.06375251655155,229.20253164556962,128.50248416883767,100.70004747673197
united_states,VER,524,75.49473890368444,229.44656488549617,125.04276096900755,104.4038039164887
