Race,Driver,FullThrottleRatio,BrakeUsageRatio,AvgBrake,AvgGear,GearChangeRate,AvgSpeed,TopSpeed,DRSUsageRatio
emilia_romagna,ANT,0.5408507530172864,0.20934924002643387,1.0,5.1714027338179545,0.06966714201245174,202.66204749107868,337.0,0.16305519808006677
emilia_romagna,BEA,0.4994693936616661,0.21788625729583716,1.0,5.140152428729921,0.06381747141961314,200.62947547174622,347.0,0.31496309874101586
emilia_romagna,BOR,0.5135187237939178,0.21921538387392164,1.0,5.186755988240397,0.06622005879801436,200.0542641482502,340.0,0.26326569955178564
emilia_romagna,COL,0.4423754160837474,0.21344493222056057,1.0,4.912393265473491,0.06908196246803995,199.7631148419234,345.0,0.33549616479328476
emilia_romagna,GAS,0.4934369269375543,0.20277965447350643,1.0,5.033684007335199,0.06500337805231156,200.0289591832005,333.0,0.3103223627063025
emilia_romagna,HAD,0.4682018073744745,0.2068573913883922,1.0,5.025854153578504,0.06248489827477891,200.15212606497235,349.0,0.3176678103706567
emilia_romagna,HAM,0.4654112407416372,0.26100111342402094,1.0,5.310258023914412,0.07092026915815462,200.79637959771037,347.0,0.3781526843200852
emilia_romagna,HUL,0.5039577199671799,0.19769293884840003,1.0,5.185916308702158,0.06597808774554756,200.45756576475773,335.0,0.3079540518364786
emilia_romagna,LAW,0.5020746887966805,0.2132587088680884,1.0,4.967239216443115,0.06749975875711667,199.86584865248523,338.0,0.29858631670365726
emilia_romagna,LEC,0.5036385175156541,0.21357251650025386,1.0,5.194231559606411,0.06817687305079419,200.44604376568924,342.0,0.3147498972511665
emilia_romagna,NOR,0.48376851649816954,0.1772492544912357,1.0,4.928964530753752,0.07089000412151186,200.8406239833949,331.0,0.2924091449075084
emilia_romagna,OCO,0.5626727091853653,0.23350281861390515,1.0,5.175583066209794,0.06593345860506244,199.7416680988553,310.0,0.04034486570133746
emilia_romagna,PIA,0.45974868653608697,0.18550710602135437,1.0,4.981672033508461,0.07200445488221195,200.61250512538075,336.0,0.2763237537224899
emilia_romagna,RUS,0.4671162352258719,0.1851690716167549,1.0,5.179948275445339,0.07463804896913447,200.1827516482028,344.0,0.28581442003238827
emilia_romagna,SAI,0.4597148380860319,0.21696471725471242,1.0,5.235983566940551,0.06549057515708072,200.10097809593734,335.0,0.35679072015466406
emilia_romagna,STR,0.48299401775376305,0.19461597838672326,1.0,5.1219123890389815,0.07844461597838673,199.76248011183097,349.0,0.33346198379004244
emilia_romagna,TSU,0.45423810673750303,0.20053127263945908,1.0,4.961989857522338,0.06394590678580053,199.76715061291355,340.0,0.329847862835064
emilia_romagna,VER,0.4919298075289435,0.2014271498264605,1.0,4.990704109123565,0.06698866532365719,201.16313199731823,311.0,0.24518822358680614
hungarian,ALB,0.4046724014667558,0.24397500057655497,1.0,4.919628237356149,0.0725536772675907,186.86131431730732,323.0,0.08862802979636078
hungarian,ALO,0.43909276834340605,0.22687685272422273,1.0,4.852862099869017,0.07999172737091252,189.07589255580172,298.0,0.015373302387572672
hungarian,ANT,0.43174706195962076,0.23279478917966667,1.0,4.721355555040449,0.07651653879140492,187.72672631336712,326.0,0.12860156231890776
hungarian,BEA,0.4160120945213133,0.24330364478916752,1.0,4.744831892726855,0.0691819765339994,185.35093996158713,320.0,0.06790022019916521
hungarian,BOR,0.448909800321322,0.2525591002983704,1.0,4.854716548083544,0.06892357126463163,189.20290113328133,315.0,0.05359192104659169
hungarian,COL,0.4146672806815565,0.2253511397651393,1.0,4.665415611328575,0.06094865300483537,186.67142336904635,321.0,0.0731752244991941
hungarian,GAS,0.43876376030583575,0.24667219381880154,1.0,4.6760858550964945,0.07100087513242136,186.49332564514413,322.0,0.13290497904288148
hungarian,HAD,0.44224529526281636,0.24355705942338,1.0,4.678826365069065,0.0620422731065171,187.3659026427629,318.0,0.16431816074904979
hungarian,HAM,0.406339790527389,0.2705301696172027,1.0,4.928491982574845,0.06960793400685884,188.1225498854935,323.0,0.16616461210492167
hungarian,HUL,0.45055528618595736,0.2365680773937337,1.0,4.7919927962873174,0.07344554501165985,187.8340359233032,331.0,0.11235021126272772
hungarian,LAW,0.44409524683428153,0.24075518443751148,1.0,4.604468709855019,0.05801523215268857,188.4128346923734,316.0,0.08877775738667645
hungarian,LEC,0.45294768890119014,0.2347771934680321,1.0,4.793200479749054,0.069955715471907,189.92499190215773,316.0,0.018659470430851553
hungarian,NOR,0.44712899781831683,0.22842686719584088,1.0,4.737362484333659,0.07271503504618669,191.28014669626612,318.0,0.05793065032725247
hungarian,OCO,0.41753812134334545,0.28827106463352836,1.0,4.941078914635832,0.0690790989081863,186.64832341358542,318.0,0.06516331137421108
hungarian,PIA,0.4437121440672066,0.22343412777610175,1.0,4.789329558376459,0.06996820681812907,191.10465819588458,329.0,0.050776264185096655
hungarian,RUS,0.45069152134696333,0.22558860261806743,1.0,4.913131967251029,0.07530413062583838,190.50733573190521,326.0,0.04685693140293261
hungarian,SAI,0.42932650140793055,0.27551585652956656,1.0,4.924110234039607,0.06972718460047085,186.90079062861673,330.0,0.1136500023080829
hungarian,STR,0.4383489353891336,0.21595080763582966,1.0,4.816010462555066,0.08016703377386197,188.99307146470755,320.0,0.05628212187958884
hungarian,TSU,0.41783724036291625,0.23308616957583014,1.0,4.577004559480495,0.0564868972504951,186.20642461576733,324.0,0.0596186616312808
hungarian,VER,0.4553041245385973,0.21867620423229475,1.0,4.66691886191164,0.06341564069055644,188.66315458296805,325.0,0.1093610289565995
italian,ALB,0.5454789775441949,0.12144648829431438,1.0,5.072563306258958,0.05094362159579551,197.59196844862146,363.0,0.07190635451505016
italian,ALO,0.6349053577157523,0.16361886429258904,1.0,5.984728905999359,0.06910490856592878,237.12564723230037,351.0,0.21142123837022778
italian,ANT,0.6765214797136038,0.15453460620525059,1.0,6.185023866348448,0.0625,245.3382105403851,358.0,0.097881861575179
italian,BEA,0.6772936802973978,0.15336802973977695,1.0,6.166661710037174,0.06289962825278811,245.1262202031322,363.0,0.10524907063197025
italian,BOR,0.6792750901666219,0.16152493367909626,1.0,6.226385287191869,0.060836388565978124,245.62752289553507,359.0,0.060478702792929745
italian,COL,0.6607977328228165,0.1425728843196961,1.0,6.183635322138141,0.05821700985860291,243.45276998955924,350.0,0.055955862401640084
italian,GAS,0.6854661157523299,0.14536900202068945,1.0,6.136773531984196,0.060530204783303676,243.58767504237184,345.0,0.05914286575986971
italian,HAD,0.6739415232537367,0.1549752873220985,1.0,6.109003751563152,0.06103733698564878,244.39805475993714,361.0,0.07863395462395045
italian,HAM,0.6715474907174512,0.15615642591927176,1.0,6.332435022158342,0.057581746316924184,246.83931334530703,365.0,0.052551203736974486
italian,LAW,0.6593126352934199,0.16083978293746107,1.0,6.125848827209916,0.06425881445897459,243.75746859440838,352.0,0.1655843193072977
italian,LEC,0.6969615084369183,0.1471206389239176,1.0,6.263436017534378,0.061700594487479735,247.34435976946048,355.0,0.03173602353930223
italian,NOR,0.6996421805935592,0.13594130558980064,1.0,6.238596385723306,0.06137053853324112,247.9468859392249,340.0,0.02745286706558018
italian,OCO,0.6729550256565047,0.1815876848777543,1.0,6.240537277392092,0.05774222758828856,243.6525027171242,350.0,0.15306368849984908
italian,PIA,0.6774358357877021,0.13271623489811865,1.0,6.302037626976017,0.06290196549858748,247.40662831726794,354.0,0.04589168720322173
italian,RUS,0.7007104529512276,0.14376929764081658,1.0,6.282652357684583,0.06454030396594622,246.75374862776633,350.0,0.08834197667795797
italian,SAI,0.6748742072825795,0.16908327626760353,1.0,6.30476077053622,0.06183940214964123,244.51907354532767,358.0,0.15380950963170273
italian,STR,0.6704134522661523,0.15365838958534234,1.0,6.160107280617165,0.06403688524590163,243.18366326856636,358.0,0.14416586306653809
italian,TSU,0.6759907451352634,0.14671333649738966,1.0,6.107083531086853,0.0606015662078785,243.82847740000793,356.0,0.0755813953488372
italian,VER,0.7040918012985052,0.13700739845991242,1.0,6.261482711762041,0.06036539332628718,248.72972155316035,352.0,0.03376113543711309
japanese,ALB,0.5164140737963905,0.17431585711990574,1.0,5.78233277994966,0.05906924436351952,221.01595215370156,336.0,0.06099716167728806
japanese,ALO,0.5645583133173205,0.16111555911395783,1.0,5.7042967707499335,0.06837469975980785,220.8914807045026,322.0,0.02602081665332266
japanese,ANT,0.5669651259713372,0.14473931865236214,1.0,5.648033126293996,0.06356376542711946,222.27944031474482,318.0,0.022209674383587428
japanese,BEA,0.5714171272931187,0.18187401532751207,1.0,5.7633047611418196,0.05487462949611471,221.20403428146957,333.0,0.0573046009239232
japanese,BOR,0.5505946060734763,0.17755892970906775,1.0,5.606312380547887,0.05739010405606286,219.45394086274092,343.0,0.11844340624336377
japanese,DOO,0.5519082144849016,0.1494701617401004,1.0,5.617746261918041,0.05635673120335697,219.6676462646661,333.0,0.049531245850264256
japanese,GAS,0.5903540578010025,0.1451690306068039,1.0,5.675082649034873,0.05204223099072198,220.37569201184263,325.0,0.04604351071771355
japanese,HAD,0.5464337388135684,0.14940249718664594,1.0,5.668586892449493,0.04876480360109319,221.62754421042771,334.0,0.030062697604629977
japanese,HAM,0.569534646556814,0.18901293543019698,1.0,5.8823197895979815,0.05104395899307606,222.4602736027719,333.0,0.045193494713112556
japanese,HUL,0.560188012852856,0.1727434474334121,1.0,5.656398544759274,0.05544785829991768,220.06910963956818,337.0,0.11171893671827283
japanese,LAW,0.5341581923904097,0.1615378488171415,1.0,5.551283753285718,0.04965085096779333,219.92049349988892,338.0,0.05541247378063351
japanese,LEC,0.5777508743610439,0.15509819747107884,1.0,5.744336830777509,0.054829163303739575,222.58867276943778,319.0,0.026096314231907454
japanese,NOR,0.5591139650334557,0.14126915605439241,1.0,5.568611051154759,0.060301100798618605,223.32695050109808,324.0,0.03032592272825383
japanese,OCO,0.549750451311458,0.21354996283317404,1.0,5.670144419666561,0.05580333439524265,220.07585545318355,338.0,0.06307741318891366
japanese,PIA,0.5357990719758282,0.14519261897054062,1.0,5.629977338944642,0.05837919499298586,223.37678027649494,335.0,0.08452034099492824
japanese,RUS,0.545092659834853,0.16052072406466017,1.0,5.784851663573523,0.059280776782592325,222.37548713336415,330.0,0.07864654778235025
japanese,SAI,0.531318988217145,0.19879245684496102,1.0,5.799345692475463,0.05585552038726494,219.89417034442147,341.0,0.14275075138973856
japanese,STR,0.545107013056939,0.1446762686768071,1.0,5.75627944541661,0.062296405976578276,218.66937462493865,334.0,0.04646655000673038
japanese,TSU,0.5288169059181387,0.16113453225892524,1.0,5.646726079299856,0.05197715993382784,220.6786268579756,333.0,0.11534767063343829
japanese,VER,0.5679818643061478,0.15350569439196848,1.0,5.66162897392994,0.05510876018783397,223.56115931012965,333.0,0.03019916878069844
las_vegas,ALB,0.5045141715385185,0.20598682749944497,1.0,5.581995115814401,0.06168134389106786,216.50179748769307,360.0,0.16709834973729001
las_vegas,ALO,0.5609002530296977,0.1818884005859635,1.0,5.734665068584365,0.06735916899720336,222.77488554521736,354.0,0.14998002397123453
las_vegas,ANT,0.5694871380035593,0.17715580003235723,1.0,5.644528932750903,0.06754570457854717,225.9927080986575,357.0,0.0946718438224667
las_vegas,BEA,0.5564994390126623,0.20433295934177487,1.0,5.664716567826041,0.06339156916172463,223.77031055326862,364.0,0.09630282630763477
las_vegas,BOR,0.19482288828337874,0.32107175295186197,1.0,4.037238873751136,0.059491371480472295,153.15075564079567,337.0,0.8283378746594006
las_vegas,COL,0.5387943856992184,0.17148497714795685,1.0,5.575736268491224,0.05941531222111042,221.8232131665429,344.0,0.08756794764312952
las_vegas,GAS,0.5873497180551123,0.17682732205553783,1.0,5.629774444089797,0.06200127673156719,222.41444599180141,348.0,0.08607298648792425
las_vegas,HAD,0.5565908541661072,0.17459251899787867,1.0,5.6378185333369135,0.06076635965736688,224.61964545892263,352.0,0.10625385999301845
las_vegas,HAM,0.5268371034667381,0.21702583322179092,1.0,5.72750635791728,0.06218712354437157,224.51568179850256,364.0,0.1259269174140008
las_vegas,HUL,0.5855660149650012,0.18381741625767695,1.0,5.711105747311396,0.06449969158151635,225.01272694486448,359.0,0.11368573497465605
las_vegas,LAW,0.5519174520636984,0.19020149496262592,1.0,5.559798505037374,0.059663091756039434,221.77489528218712,356.0,0.09944751381215469
las_vegas,LEC,0.6137416505063564,0.1910956690368455,1.0,5.721557853910795,0.06359082094376212,225.83485276309278,355.0,0.12912087912087913
las_vegas,NOR,0.5326964078482174,0.16514182387391035,1.0,5.683210536258873,0.062127223166815106,225.93391346635616,357.0,0.07926483685531537
las_vegas,OCO,0.5687980087252095,0.20651446618312233,1.0,5.739742526028424,0.06281615501967187,224.10216704814565,363.0,0.09827904611514064
las_vegas,PIA,0.549428633031479,0.17386265631737818,1.0,5.722240189736955,0.06271561017680034,225.1942798595096,358.0,0.12265523932729624
las_vegas,RUS,0.552609575185435,0.175590020229265,1.0,5.761429534726905,0.0656237356709373,225.9115849397077,354.0,0.08790289952798382
las_vegas,SAI,0.5835867079241222,0.19545271088389615,1.0,5.890246199381139,0.06304318579308489,224.96579904637173,344.0,0.08435355845553612
las_vegas,STR,0.41472868217054265,0.5478036175710594,1.0,1.503875968992248,0.029715762273901807,58.9625067148365,248.0,1.0
las_vegas,TSU,0.5371016267738757,0.18155435448228122,1.0,5.5552597246998054,0.06147661013339013,222.36016029810656,359.0,0.10524774355014777
las_vegas,VER,0.5866283639123011,0.1669421935553809,1.0,5.736767934090355,0.06300983766497736,226.908327567921,340.0,0.07612672430147159
mexico_city,ALB,0.33775646997341574,0.24714275976460431,1.0,4.670536911226739,0.06273431642089478,181.13635005840945,358.0,0.08818249982958806
mexico_city,ALO,0.3708057573934373,0.24982644513352154,1.0,4.5851344471698985,0.06585828666635812,179.2288612193942,353.0,0.19970379969454344
mexico_city,ANT,0.3578323034594741,0.22951152406296513,1.0,4.509359072662487,0.06136394389066799,182.33768751759843,356.0,0.18147580172297145
mexico_city,BEA,0.3636158396171039,0.24364473743622161,1.0,4.63667765385831,0.06134013636158396,182.71839786754074,350.0,0.09511446245541157
mexico_city,BOR,0.38056453060491835,0.2595808651947586,1.0,4.736088673487704,0.05405223478729133,181.95254180275307,354.0,0.14885119368156524
mexico_city,COL,0.35037682205875714,0.22733426598673226,1.0,4.584751116927659,0.04988943544383772,180.22197075532608,355.0,0.07222798862764565
mexico_city,GAS,0.37296626424461243,0.23035089698747602,1.0,4.571680018052578,0.05205912219338824,180.19702198996475,341.0,0.06201060588965362
mexico_city,HAD,0.39544546362728183,0.22954318408863864,1.0,4.614090454999546,0.05342384887839433,181.26618395819537,356.0,0.10164835164835165
mexico_city,HAM,0.34525927093418596,0.26055434219710444,1.0,5.02211064328012,0.04917479116474906,182.385501308796,354.0,0.09308085470470358
mexico_city,HUL,0.37663967865436515,0.23605096340927634,1.0,4.592606539885772,0.05341115922927258,179.52325317688226,351.0,0.16098663151948786
mexico_city,LAW,0.2925207756232687,0.29085872576177285,1.0,3.9734072022160665,0.05844875346260388,157.65685902118767,329.0,0.24736842105263157
mexico_city,LEC,0.3739144201194138,0.230866654604668,1.0,4.674687895784332,0.061764971955853086,183.11479871103768,331.0,0.04559435498462095
mexico_city,NOR,0.36039005318907125,0.21432468063826884,1.0,4.615402100286403,0.059303541392008004,184.17293803851265,345.0,0.051075146610901484
mexico_city,OCO,0.3433130596763696,0.26119352739188006,1.0,4.715802230850372,0.06299795767219517,182.0492709884707,354.0,0.16412684875552663
mexico_city,PIA,0.3515721992731541,0.22961106972754566,1.0,4.649714453398343,0.060969278345861265,182.82358873664893,363.0,0.2776912485045484
mexico_city,RUS,0.35317719721389446,0.23330252688050854,1.0,4.615805964429818,0.07071207988639182,182.42636239168345,355.0,0.21531456393841714
mexico_city,SAI,0.3621377231625319,0.2696035242290749,1.0,4.816577788082541,0.05937862276837468,180.79942017117548,355.0,0.13009506144215163
mexico_city,STR,0.37850477898608303,0.22846050809362725,1.0,4.592276431993098,0.060639771153540536,181.08982821046203,354.0,0.11483188412377687
mexico_city,TSU,0.3469406064956038,0.2155481787188229,1.0,4.567221424726359,0.0556029068724206,181.6154786576178,356.0,0.0970527543513368
mexico_city,VER,0.3870019447333906,0.22461670661661617,1.0,4.746257518882005,0.05194247207272398,183.11364221227868,353.0,0.10178191850210302
miami,ALB,0.45123938376456646,0.20669563499901245,1.0,5.3373987754295875,0.054290934228718155,203.38629031227907,346.0,0.17938968990716966
miami,ALO,0.4620995955636057,0.2044264694935861,1.0,5.180482842468303,0.06374215318958887,201.0666597234152,355.0,0.14673845619432796
miami,ANT,0.45596429804230976,0.1799644952906948,1.0,5.290078406233049,0.05784308890970955,203.15404607428107,334.0,0.10927560530598156
miami,BEA,0.47088484848484846,0.21027878787878787,1.0,5.0944,0.05958787878787879,192.2342308431796,344.0,0.3614545454545455
miami,BOR,0.4273618155248001,0.22255652024413308,1.0,4.924525058024585,0.058583340496862375,191.30193832673305,341.0,0.19324335940857904
miami,DOO,0.031724137931034485,0.05241379310344828,1.0,2.423448275862069,0.020689655172413793,97.81713486892099,240.0,1.0
miami,GAS,0.4944874558996472,0.18225695805566444,1.0,5.109123872990984,0.059216973735789886,201.99964193721829,341.0,0.16807134457075656
miami,HAD,0.4777982553139206,0.2010320678215997,1.0,5.171421550559037,0.05160339107998525,202.50177639865436,339.0,0.11374861776631036
miami,HAM,0.4724329917225069,0.23108001576665352,1.0,5.419146629877808,0.05434568387859677,203.33406758400193,344.0,0.21893476547102877
miami,HUL,0.470497397195447,0.18653017509776085,1.0,5.221400283942315,0.05853196841764428,202.31532740244063,345.0,0.15285561284216295
miami,LAW,0.4280463563740014,0.20860368300641338,1.0,4.872482466339122,0.05479503431721862,194.45084103313016,323.0,0.15759666954206203
miami,LEC,0.4737114545588996,0.21070275333382632,1.0,5.27757647464813,0.05713722300278538,203.25490788177797,344.0,0.19815622766151494
miami,NOR,0.48275089605734767,0.17771804062126642,1.0,5.13326363998407,0.05744723217841497,204.5778793973279,352.0,0.1609667463162087
miami,OCO,0.47169394616083044,0.2362150622070624,1.0,5.307648892051729,0.054967976245981695,202.4698482498174,341.0,0.2384481362420554
miami,PIA,0.46635609476595,0.17246705363593334,1.0,5.159238683640169,0.060387135347898656,205.12820816344453,341.0,0.14097805236541192
miami,RUS,0.4645887445887446,0.1787012987012987,1.0,5.360197897340755,0.05654916512059369,203.78851422008358,340.0,0.1259121830550402
miami,SAI,0.46250677440015764,0.21663299995073163,1.0,5.3666798048972755,0.060008868305660934,202.69105221204268,345.0,0.17827757796718727
miami,STR,0.48247049489239313,0.1911137558266389,1.0,5.112888029356342,0.06600218189031043,200.98962584807344,346.0,0.14177328176138054
miami,TSU,0.4736583206257071,0.1749471198780068,1.0,5.141915490186433,0.058586256087362884,202.4995660772243,344.0,0.11242559889812583
miami,VER,0.5038573759952525,0.18478314623411304,1.0,5.204688195440384,0.05860244300479699,203.35248893970387,336.0,0.11522674447356708
monaco,ALB,0.23786493529437747,0.29890464202111217,1.0,3.646636632657568,0.07150744225078398,148.46456541108665,288.0,0.08681153659290668
monaco,ALO,0.2903451594557942,0.295201014917538,1.0,3.5583358852093268,0.0788748414191347,142.67839148289718,283.0,0.13080187234787174
monaco,ANT,0.2317738834500895,0.2767894632162825,1.0,3.588384787076529,0.07084926299971271,146.78282252996775,289.0,0.12337848887317407
monaco,BEA,0.2728209626137485,0.3187808354347111,1.0,3.6928406972919636,0.07657055147461901,147.650037693856,292.0,0.14257208639403574
monaco,BOR,0.2952372618083966,0.3069417401387035,1.0,3.6668927344724236,0.07917477958388938,147.0699239926458,287.0,0.12929619987311033
monaco,COL,0.25741901547363344,0.29185113750931485,1.0,3.534651295314075,0.06573006619033007,147.50838256272556,288.0,0.116271424187963
monaco,GAS,0.2044365572315883,0.2906832298136646,1.0,3.0559006211180124,0.060692102928127774,124.88480234933967,293.0,0.552617568766637
monaco,HAD,0.28294370020138343,0.2797916119429122,1.0,3.5448078101742406,0.07208212941073461,148.86391932433867,286.0,0.06540583136327817
monaco,HAM,0.294969395142713,0.32561813036133475,1.0,3.8883964809898863,0.07970426274105438,151.39333592743876,290.0,0.07310063403611154
monaco,HUL,0.26507631084094985,0.29752481742248654,1.0,3.6581536712292824,0.07504263786242182,146.907443029218,290.0,0.13383915686360257
monaco,LAW,0.2918791167910366,0.30481213208744556,1.0,3.548898177123225,0.06516839179814868,148.88611898377866,288.0,0.0748845657264153
monaco,LEC,0.32498009378041226,0.29582854109528445,1.0,3.7270193753870653,0.0817482084402371,152.26635997130765,291.0,0.09930991772095904
monaco,NOR,0.28736446116397435,0.2720955963708785,1.0,3.580194733348086,0.07647709670281036,152.64740945319647,289.0,0.06926311130781146
monaco,OCO,0.2717384167560351,0.34588868704996606,1.0,3.7472806460790964,0.0740627257009039,149.0335307249083,289.0,0.09275349631218402
monaco,PIA,0.2944819197169081,0.2749087692137565,1.0,3.6107486453610527,0.07541744996129603,152.71319623122687,292.0,0.07718677430056398
monaco,RUS,0.26433569511068084,0.2982220657483607,1.0,3.577454561457554,0.07441799058222946,147.86761418762268,288.0,0.11541169739911103
monaco,SAI,0.2662399293676195,0.31786778501269175,1.0,3.7259463635360337,0.07111797814810727,148.04664506663806,287.0,0.08411875068976934
monaco,STR,0.2743417023882425,0.26651211617531273,1.0,3.67636252296387,0.08236374770361299,147.25342182196968,295.0,0.12564517540022746
monaco,TSU,0.22962217946475424,0.26239723631275147,1.0,3.5061876858492216,0.0637572153227217,147.13059082989537,289.0,0.13796571628476473
monaco,VER,0.30181938471716835,0.2836475906935715,1.0,3.641040908589701,0.07438526849707795,152.12212723853244,288.0,0.07608336089976844
qatar,ALB,0.4829643136233394,0.18622036988799168,1.0,5.4877832768950245,0.058921594165147174,214.08824251471415,338.0,0.18390205782755925
qatar,ALO,0.5534720952704291,0.16189182836697918,1.0,5.5128097986472016,0.06327857721135514,214.23048112564274,331.0,0.14342795957274557
qatar,ANT,0.516636926629579,0.16466358769812112,1.0,5.433426052272488,0.05741576571848431,215.32724983395283,331.0,0.15015219901333055
qatar,BEA,0.5139889487305029,0.1935021333146814,1.0,5.247219696439813,0.05571098831922781,205.95626953973982,334.0,0.2739036161432468
qatar,BOR,0.5313481658402347,0.18159869155481712,1.0,5.3818375347231235,0.05581660998468289,213.23583608912625,343.0,0.18954282302240452
qatar,COL,0.5239539114614918,0.163366467160598,1.0,5.311783162390909,0.05423576871358135,212.78295396501386,333.0,0.15390091491549557
qatar,GAS,0.543345897361554,0.18329423548327578,1.0,5.304304277919819,0.054824850417775906,212.45771407177386,333.0,0.15556551306043911
qatar,HAD,0.5158071211879292,0.1571132045345681,1.0,5.289983500984619,0.049842993240725955,210.95011662850877,329.0,0.20360317206876363
qatar,HAM,0.4856897761834204,0.2104291767397125,1.0,5.395539265382515,0.057344875094231716,213.59732202592267,338.0,0.19470222776781304
qatar,HUL,0.5624270711785297,0.2957992998833139,1.0,4.55853753403345,0.058148580318942045,172.7108095641918,336.0,0.4340723453908985
qatar,LAW,0.5395570858439628,0.16967942196833347,1.0,5.34841015207241,0.04684769282938154,214.17623560612827,334.0,0.19920703237081672
qatar,LEC,0.5306969459671104,0.19039415296267292,1.0,5.399112503262856,0.06014095536413469,214.627379018018,338.0,0.21803706604019837
qatar,NOR,0.5290115836200783,0.1484331906175304,1.0,5.36016915762654,0.05631583094744031,215.80427373572616,334.0,0.1672401565496047
qatar,OCO,0.5183876835473071,0.25537131257743917,1.0,5.436269211504495,0.05599346215696096,212.50740402638905,335.0,0.2333588168613081
qatar,PIA,0.5181106925528832,0.14074971681462553,1.0,5.397750322699613,0.05558336187139432,216.48333524970658,338.0,0.1477042227549327
qatar,RUS,0.5092929028885113,0.17351980133315906,1.0,5.349888903411319,0.06848777937524507,214.50555395412562,337.0,0.2113972029800026
qatar,SAI,0.5333368360216466,0.1771397047233752,1.0,5.586297483318447,0.05585036515525666,215.4587070887031,327.0,0.14122839279146746
qatar,STR,0.5436727282437448,0.15773451894576623,1.0,5.411412854815883,0.06227135571043285,211.73570021791292,336.0,0.19453122913829474
qatar,TSU,0.49415906127770537,0.17940026075619295,1.0,5.309830508474576,0.05434159061277705,214.1143105382243,345.0,0.19191655801825294
qatar,VER,0.5394295966018521,0.15982903727937103,1.0,5.350605492968894,0.05777906761997731,216.93316614755176,332.0,0.14803577553227976
saudi_arabian,ALB,0.4863891650767205,0.1729503130626394,1.0,5.774326176336227,0.059790933276005695,221.75066062153192,337.0,0.19525434659930668
saudi_arabian,ALO,0.5867238835993027,0.1437307228107818,1.0,5.674533994904117,0.06906262572079924,221.51561045615776,340.0,0.18945956819096152
saudi_arabian,ANT,0.5479107505070994,0.14001352265043948,1.0,5.725084516565246,0.06309668695064233,223.48530072451229,331.0,0.1382555780933063
saudi_arabian,BEA,0.5512610898174704,0.15816559007210057,1.0,5.7246776917097755,0.05644750596370849,222.16091894994898,338.0,0.1867645876330108
saudi_arabian,BOR,0.5355960714091921,0.17727494709425362,1.0,5.669515437625481,0.0601497639589777,220.37061349133882,335.0,0.13069075912963266
saudi_arabian,DOO,0.5215421346790384,0.16975961799338,1.0,5.53521623528135,0.061614846166368226,219.4616538508662,336.0,0.19444896630310923
saudi_arabian,GAS,0.4478723404255319,0.47127659574468084,1.0,0.8297872340425532,0.018085106382978722,27.085772970537974,257.0,1.0
saudi_arabian,HAD,0.5326741186586414,0.15332115219260534,1.0,5.612962166809974,0.057743981083404984,222.3234717379112,343.0,0.22041595012897677
saudi_arabian,HAM,0.5476235510281283,0.17376854278688966,1.0,5.839201275365451,0.059688183955254125,223.91446683070572,335.0,0.1239698451727958
saudi_arabian,HUL,0.5329867726307768,0.15987153666104187,1.0,5.729029448587448,0.0563660116487943,220.88071647392516,339.0,0.14242556202710793
saudi_arabian,LAW,0.5381991081502175,0.16026433138129265,1.0,5.566673830118734,0.06256379949497663,222.217574550244,336.0,0.18309783484661257
saudi_arabian,LEC,0.5879297214969539,0.15826261966927763,1.0,5.753562880765883,0.05730526544821584,225.08534937950924,340.0,0.12315056570931245
saudi_arabian,NOR,0.5808907499048344,0.15177551797270109,1.0,5.63230735765947,0.0656098754690304,224.45792648831087,334.0,0.15090543259557343
saudi_arabian,OCO,0.524597602968262,0.19453861142994422,1.0,5.739876678322612,0.058697915276406054,220.8533079210065,340.0,0.1933374262605771
saudi_arabian,PIA,0.5590943766346992,0.14333587619877944,1.0,5.751089799476897,0.06606909328683522,225.3357697839052,339.0,0.13529860505666957
saudi_arabian,RUS,0.5376093610336141,0.1412010076112571,1.0,5.849643814837888,0.06384246593894742,223.84563038874825,335.0,0.1202361927462824
saudi_arabian,SAI,0.5405666971342545,0.17261680735523416,1.0,5.820366686380988,0.05723425990644658,221.73792315350212,339.0,0.14527662777568687
saudi_arabian,STR,0.5780408163265306,0.15034013605442176,1.0,5.7305034013605445,0.06816326530612245,220.13287803658488,333.0,0.137578231292517
saudi_arabian,TSU,0.169424743892829,0.16312056737588654,1.0,3.6950354609929077,0.04491725768321513,129.3052904517005,284.0,1.0
saudi_arabian,VER,0.5891306123560324,0.154899665096523,1.0,5.646499850246412,0.058894001688131345,225.4909405429526,331.0,0.12222615514471642
singapore,ALB,0.3744274223595678,0.2535121748087755,1.0,4.466324763845968,0.08370044052863436,176.08138927622124,323.0,0.17943323032415018
singapore,ALO,0.39463626492942455,0.23939196525515744,1.0,4.619543973941368,0.08807817589576547,177.59924153697798,320.0,0.06588490770901194
singapore,ANT,0.4024166009981613,0.24017161369407233,1.0,4.371793187987041,0.08092548813589003,179.07092173965933,316.0,0.10231153138954557
singapore,BEA,0.403804901302247,0.2583042620961626,1.0,4.498320729778336,0.08101666269419948,177.8801064350988,314.0,0.1609715932482503
singapore,BOR,0.4224124751567039,0.2640487474610697,1.0,4.518706182977701,0.0729683097822526,176.79539534864435,313.0,0.07207285910848057
