Race,Driver,RepresentativePace,RelativePace,FastestLapDelta,PaceStdDev
qatar,COL,87.4,1.0098209127671867,2.6480000000000103,3.6101056090224874
qatar,HAM,87.189,1.0073830155979202,1.8520000000000039,3.3614871878282138
qatar,BOR,87.465,1.010571923743501,2.237000000000009,3.4848675245991503
qatar,SAI,86.262,0.9966724436741768,0.8629999999999995,3.389064796656468
qatar,HAD,86.733,1.0021143847487002,1.320999999999998,3.4219739514627805
qatar,RUS,86.855,1.003523974581167,0.20199999999999818,3.482378695803622
qatar,PIA,85.228,0.9847255921432697,0.0,4.4826756045326
qatar,BEA,87.573,1.0118197573656846,1.9340000000000117,8.314659331493914
saudi_arabian,PIA,92.987,0.9845363826464438,0.44999999999998863,2.635697582876519
saudi_arabian,VER,93.067,0.9853834140660155,0.5019999999999953,3.3756549357337127
saudi_arabian,LEC,93.513,0.990105614230128,0.41399999999998727,2.6792841998025794
saudi_arabian,NOR,93.443,0.9893644617380026,0.0,2.6803357018404608
saudi_arabian,RUS,93.89,0.9940972497948597,1.1149999999999949,2.5149885579875915
saudi_arabian,ANT,93.797,0.9931125757696075,0.617999999999995,2.8094933007297813
saudi_arabian,HAM,93.876,0.9939490192964346,0.8219999999999885,2.8106926151525835
saudi_arabian,SAI,94.632,1.0019534662113874,0.6879999999999882,3.2295691726146765
saudi_arabian,ALB,94.46,1.0001323486593081,1.698999999999998,2.9360092461106095
saudi_arabian,HAD,94.873,1.0045051483628473,1.4789999999999992,2.5039415304253967
saudi_arabian,ALO,94.741,1.003107546520554,1.2309999999999945,2.82843975632046
saudi_arabian,LAW,94.755,1.003255777018979,1.2199999999999989,2.7469080614833783
saudi_arabian,BEA,94.743,1.003128722306043,1.4599999999999937,2.918861001450897
saudi_arabian,OCO,95.602,1.0122237221736945,2.5309999999999917,1.13577006278677
saudi_arabian,HUL,95.524,1.0113978665396122,1.6679999999999922,2.424179852645223
saudi_arabian,STR,95.614,1.0123507768866302,0.9669999999999987,2.529259747445547
saudi_arabian,DOO,95.88550000000001,1.0152253897668018,1.3719999999999999,2.921639083097715
saudi_arabian,BOR,95.988,1.016310648773128,2.668999999999997,1.0355986343178347
singapore,RUS,96.6425,0.9853737369617749,1.867999999999995,2.5220433131582665
singapore,VER,96.53,0.9842266790378988,1.840999999999994,2.595342800420576
singapore,NOR,96.689,0.985847854236977,1.7469999999999999,2.4984069152410493
singapore,PIA,96.7195,0.9861588343852279,1.5999999999999943,3.0601759494390897
singapore,ANT,97.0035,0.989054518388613,1.4949999999999903,2.8513579530236437
singapore,LEC,97.369,0.9927811821324062,2.174999999999997,2.8420883632298937
singapore,ALO,97.8685,0.9978741193144162,2.053999999999988,3.8379162688893627
singapore,HAM,97.05799999999999,0.9896102042272907,0.0,5.519464688154578
singapore,BEA,98.30799999999999,1.002355292270359,2.3929999999999865,2.941500920299753
singapore,SAI,98.477,1.0040784281737818,1.154999999999987,3.4136117250430322
singapore,HAD,98.379,1.0030792132712054,3.1299999999999955,2.955687631635593
singapore,TSU,98.365,1.002936468285123,3.022999999999996,3.5233811315121684
singapore,STR,98.647,1.005811760147639,2.042999999999992,3.1717241219726193
singapore,ALB,98.507,1.0043843102868155,1.8399999999999892,3.790802646132966
singapore,LAW,98.678,1.0061278383311072,1.8329999999999984,3.187415922407937
singapore,COL,98.645,1.0057913680067703,3.3739999999999952,2.97296323856927
singapore,BOR,98.65,1.0058423483589425,3.317999999999998,4.003787503827299
singapore,OCO,98.617,1.0055058780346056,2.837999999999994,3.2417346621092777
singapore,GAS,98.713,1.0064847007963131,0.7649999999999864,4.13463590298626
singapore,HUL,98.42,1.003497252159018,1.5959999999999894,4.343053881894665
spanish,VER,79.9605,0.9842079674066231,1.2760000000000105,3.9558730982185266
spanish,GAS,81.802,1.0068743961055346,2.153000000000006,3.5778872065303307
spanish,ANT,81.289,1.000560044803584,2.5120000000000005,3.8892001850123563
spanish,ALO,81.67,1.00524965074129,2.385000000000005,3.8730945008188913
spanish,LEC,80.0975,0.9858942561558769,1.5160000000000053,3.69863827606528
spanish,TSU,81.433,1.002332494291851,2.2550000000000097,4.404495252199856
spanish,ALB,82.346,1.0135703163945422,4.765000000000001,9.092175758620211
spanish,HUL,81.61,1.0045111301211789,1.8320000000000078,3.6379534145136914
spanish,LAW,81.494,1.0030833235889638,3.6810000000000116,3.7004096019349455
spanish,OCO,81.692,1.0055204416353305,2.8810000000000002,3.6879900162586354
spanish,NOR,80.04650000000001,0.9852665136287826,0.4440000000000026,3.626284209540337
spanish,COL,82.5775,1.016419775120471,2.6099999999999994,3.7140449173257033
spanish,HAM,80.64349999999999,0.9926147937988883,1.963000000000008,3.787057734056011
spanish,BOR,81.666,1.0052004160332826,2.554000000000002,3.7227982725867936
spanish,SAI,81.614,1.0045603648291863,3.573999999999998,4.51436598902609
spanish,HAD,81.11,0.9983567916202526,2.027000000000001,3.5656594113017905
spanish,RUS,80.52850000000001,0.9911992959436755,1.5010000000000048,3.3159821561472573
spanish,PIA,80.135,0.9863558315434465,0.0,3.6731588239229067
spanish,BEA,81.902,1.0081052638057197,3.1640000000000015,3.464261615583324
são_paulo,VER,73.844,0.9868036856136786,0.046999999999997044,3.155569540257337
são_paulo,GAS,74.87,1.0005144892191122,1.3359999999999985,3.190067638972352
são_paulo,ANT,74.359,0.9936858141290765,0.722999999999999,3.4340162581202653
são_paulo,ALO,74.746,0.9988574330328804,0.9119999999999919,3.3416270688821514
são_paulo,STR,74.846,1.0001937686669384,0.6939999999999884,3.3041734751393808
são_paulo,TSU,74.929,1.0013029272432064,0.3739999999999952,5.253070785397365
são_paulo,ALB,75.285,1.0060602821004523,0.0,3.177956511718464
são_paulo,HUL,75.189,1.0047773998917566,1.073999999999998,2.2751069583180032
são_paulo,LAW,75.305,1.0063275492272639,1.6289999999999907,2.290555770179614
são_paulo,OCO,75.144,1.0041760488564309,1.0809999999999889,3.3670167312032717
são_paulo,NOR,74.357,0.9936590874163954,0.6400000000000006,3.374510979496503
são_paulo,COL,74.745,0.9988440696765399,0.4159999999999968,3.525217599585019
são_paulo,HAM,75.612,1.0104300996238214,1.4439999999999884,5.909575452356421
são_paulo,SAI,74.985,1.0020512751982786,1.2830000000000013,3.2495791610629117
são_paulo,HAD,74.773,0.9992182436540761,1.293999999999997,3.373302334666289
são_paulo,RUS,74.365,0.99376599426712,0.6969999999999885,3.141337521578216
são_paulo,PIA,74.319,0.9931512798754535,0.34199999999999875,4.384739369267635
são_paulo,BEA,74.487,0.9953963237406706,1.0829999999999984,3.363009573842037
united_states,VER,99.458,0.9931895346514878,0.5300000000000011,2.7995859166115626
united_states,GAS,101.152,1.0101058518074695,1.6929999999999978,3.1084230482575523
united_states,ANT,99.917,0.9977731176353106,0.0,3.309555600639684
united_states,ALO,100.557,1.0041641701617736,1.2120000000000033,2.9049422925657664
united_states,LEC,99.39699999999999,0.9925803874575593,0.6539999999999964,2.9903370529430426
united_states,STR,100.261,1.0012083083682843,1.4939999999999998,2.8022538573056366
united_states,TSU,100.057,0.9991711603754744,1.225999999999999,2.9123660920491528
united_states,ALB,100.167,1.0002696225284602,0.7510000000000048,2.8370698431483765
united_states,HUL,100.31,1.0016976233273418,0.7950000000000017,0.8483866640658052
united_states,LAW,100.806,1.0066506890353504,1.406000000000006,2.851075661611824
united_states,OCO,99.969,0.9982923906530856,1.686000000000007,3.0102957053627626
united_states,NOR,99.59,0.9945076892350709,0.15800000000000125,2.975083948395405
united_states,COL,101.1745,1.010330537247853,1.5960000000000036,3.0266611830092085
united_states,HAM,99.913,0.9977331735570202,0.784000000000006,2.9848013408295175
united_states,BOR,100.78399999999999,1.0064309966047533,0.6980000000000075,4.035864902372734
united_states,HAD,100.907,1.0076592770121828,1.1470000000000056,2.8654736600552773
united_states,RUS,100.152,1.0001198322348712,0.6470000000000056,0.9236378693652025
united_states,PIA,99.9445,0.9980477331735571,0.9869999999999948,2.866946107634678
united_states,BEA,100.513,1.0037247853005793,1.5420000000000016,2.6728821249949744
